IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
420100;SC;ANITA GARIBALDI;6273963;APAE ANITA GARIBALDI;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS APAE;78497625000106;;M;RUA VICENTE FERNANDES;241;CENTRO;88590000;-27.69090;-51.12955
420120;SC;ANTONIO CARLOS;7009704;ODONTOMEDIC;DALSASSO PRODUTOS E SERVICOS DE SAUDE LTDA;05497595000156;;M;RUA JOAO HENRIQUE PAULI;289;CENTRO;88180000;-27.51700;-48.76800
420130;SC;ARAQUARI;2658224;UNIDADE BASICA DE SAUDE MORRO GRANDE;SECRETARIA MUNICIPAL DE SAUDE;;83102228000110;M;ESTRADA GERAL MORRO GRANDE;S/N;MORRO GRANDE;89245000;-26.37;-48.722
420140;SC;ARARANGUA;6352715;RIBEIROBITTENCOURT ODONTOLOGIA;CENTRO ODONTOLOGICO RIBEIRO E BITTENCOURT LTDA;10541792000165;;M;GETULIO VARGAS;774;URUSSANGUINHA;88905464;-28.93500;-49.48600
420150;SC;ARMAZEM;5546796;LABORATORIO SANTA VERONICA;LABORATORIO SANTA VERONICA LTDA;07558267000148;;M;RUA JOSE MENDONCA;289;CENTRO;88740000;-28.262;-49.018
420150;SC;ARMAZEM;2778904;LABORATORIO WESTRUPP;LABORATORIO WESTRUPP ANALISES E PESQUISAS CLINICAS LTDA;78325693000180;;M;RUA ADOLFO STEINER;20;CENTRO;88740000;-28.262;-49.018
420165;SC;ARVOREDO;2436590;CENTRO MUNICIPAL DE SAUDE DE ARVOREDO;PREFEITURA MUNICIPAL DE ARVOREDO;;95995247000100;M;RUA SETE DE SETEMBRO;115;CENTRO;89778000;-27.07400;-52.45600
420170;SC;ASCURRA;5467284;CLINICA DE FISIOTERAPIA DR JAIME JUNIOR MOSER LTDA;CLINICA DE FISIOTERAPIA DR JAIME JUNIOR MOSER LTDA;03372496000112;;M;PE SIMAO MAYCKER;92;CENTRO;89138000;-26.955;-49.376
420180;SC;ATALANTA;2377551;UNIDADE DE SAUDE DA FAMILIA DE ATALANTA;PREFEITURA MUNICIPAL DE ATALANTA;;83102616000109;M;RUA JOSE PAGLIOLI;144;CENTRO;88410000;-27.42000;-49.78100
420190;SC;AURORA;6528589;SECRETARIA MUNICIPAL DE SAUDE;PREFEITURA MUNICIPAL DE AURORA;;83102624000147;M;RUA 25 DE JULHO;100;CENTRO;89186000;-27.31559;-49.63904
420195;SC;BALNEARIO ARROIO DO SILVA;6701132;CLINICA DE FISIOTERAPIA MUNICIPAL;SECRETARIA MUNICIPAL DE BALNEARIO ARROI DO SILVA;;01605479000152;M;AV GUANABARA;58;CENTRO;88914000;-28.98400;-49.41300
420209;SC;BARRA BONITA;2378280;US TREZE DE MAIO;PREFEITURA MUNIICIPAL DE BARRA BONITA;;01612527000130;M;LINHA TREZE DE MAIO;S/N;CENTRO;89909000;-26.65263;-53.43788
420210;SC;BARRA VELHA;6061893;UNIFISIO CENTRO INTEGRADO DE REABILITACAO LTDA;UNIFISIO CENTRO INTEGRADO DE REABILITACAO LTDA;00445763000146;;M;RUA CARLOS MAIA;37;CENTRO;88390000;-26.63811;-48.68853
420213;SC;BELA VISTA DO TOLDO;2490846;POSTO DE SAUDE DE SERRA DO LUCINDO;PREFEITURA MUNICIPAL DE BELA VISTA DO TOLDO;;01612888000186;M;ESTRADA PRINCIPAL;S/N;SERRA DO LUCINDO;89478000;-26.27300;-50.46400
420213;SC;BELA VISTA DO TOLDO;2490838;POSTO DE SAUDE DE RIO DAREIA DE CIMA;PREFEITURA MUNICIPAL DE BELA VISTA DO TOLDO;;01612888000186;M;ESTRADA PRINCIPAL;S/N;RIO DAREIA DE CIMA;89478000;-26.27300;-50.46400
420213;SC;BELA VISTA DO TOLDO;2490854;POSTO DE SAUDE DE RIO BONITO;PREFEITURA MUNICIPAL DE BELA VISTA DO TOLDO;;01612888000186;M;ESTRADA PRINCIPAL;S/N;RIO BONITO;89478000;-26.27300;-50.46400
420213;SC;BELA VISTA DO TOLDO;6538398;SECRETARIA MUNICIPAL DE SAUDE DE BELA VISTA DO TOLDO;FUNDO MUNICIPAL DE SAUDE DE BELA VISTA DO TOLDO;;01612888000186;M;R OVANDE DOS SANTOS PACHECO;240;CENTRO;89478000;-26.27429;-50.46389
420213;SC;BELA VISTA DO TOLDO;2490811;UNIDADE DE SAUDE DE BELA VISTA DO TOLDO;PREFEITURA MUNICIPAL DE BELA VISTA DO TOLDO;;01612888000186;M;R OVANDE DOS SANTOS PACHECO;240;CENTRO;89478000;-26.27300;-50.46400
420213;SC;BELA VISTA DO TOLDO;3878716;UNIDADE DE SAUDE DE COLONIA OURO VERDE;PREFEITURA MUNICIPAL DE BELA VISTA DO TOLDO;;01612888000186;M;ESTRADA PRINCIPAL;S/N;COLONIA OURO VERDE;89478000;-26.27300;-50.46400
420215;SC;BELMONTE;3618714;CONSULTORIO ODONTOLOGICO;CARINE KIST;;;M;AVENIDA ASSIS BRASIL;S/N;CENTRO;89925000;-26.84100;-53.57600
420215;SC;BELMONTE;2378655;UNIDADE SANITARIA SEDE DE BELMONTE;MUNICIPIO DE BELMONTE;;80912108000190;M;JESUS DE BAITACA;145;CENTRO;89925000;-26.84100;-53.57600
420215;SC;BELMONTE;6546498;SECRETARIA MUNICIPAL DE SAUDE DE BELMONTE;SECRETARIA MUNICIPAL DE SAUDE DE BELMONTE;;80912108000190;M;RUA JESUS DE BAITACA;145;CENTRO;89925000;-26.84100;-53.57600
420220;SC;BENEDITO NOVO;2566982;POSTO DE SAUDE SANTA MARIA;PREFEITURA MUNIICPAL DE BENEDITO NOVO;;83102780000108;M;RUA LUIZ GIRARDI;155;SANTA MARIA;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2566990;POSTO DE SAUDE ALTO BENEDITO NOVO;PREFEITURA MUNICIPAL DE BENEDITO NOVO;;83102780000108;M;RUA DAS MISSOES;30;ALTO BENEDITO NOVO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2566966;UNIDADE BASICA DE SAUDE DR ERNANI LUIZ OLINGER;PREFEITURA MUNICIPAL DE BENDITO NOVO;;83102780000108;M;RUA CRUZ E SOUZA;164;CENTRO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2567008;RENATO DA SILVA LABORATORIO ANALISE;RENATO DA SILVA ME;83633362000147;;M;RUA CELSO RAMOS;782;CENTRO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;6515088;SECRETARIA MUNICIPAL DE SAUDE DE BENEDITO NOVO;PREFEITURA MUNICIPAL DE BENEDITO NOVO;;83102780000108;M;RUA CELSO RAMOS;5040;CENTRO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2566974;POSTO SAUDE DE BARRA SAO JOAO;PREFEITURA MUNICIPAL DE BENEDITO NOVO;;83102780000108;M;RUA MINISTRO LUIZ GALLOTI;1935;BARRA SAO JOAO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2660709;KELLY KRAUSE;KELLY KRAUSE;;;M;RUA CELSO RAMOS;562;CENTRO;89124000;-26.78300;-49.36400
420220;SC;BENEDITO NOVO;2660717;HOSPITAL SAO BENEDITO;HOSPITAL SAO BENEDITO;86377629000170;;D;RUA QUIRINO LONGO;300;CENTRO;89124000;-26.78342;-49.36197
420230;SC;BIGUACU;6411169;UNIDADE DE PRONTO ATENDIMENTO UPA 24H;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA QUINTINO BOCAIUVA;S/N;FUNDOS;88161750;-27.50439;-48.65421
420230;SC;BIGUACU;5917867;CLINICA MUNICIPAL DE FISIOTERAPIA BIGUACU;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA EMIDIO AMORIM VERISSIMO;114;RIO CAVEIRAS;88160290;-27.50441;-48.64454
420230;SC;BIGUACU;6443516;ANDREA SAUKI;ANDREA SAUKI ME;;;M;RUA CANTIDIO VERISSIMO;49;JARDIM SAO NICOLAU;88161052;-27.49902;-48.65658
420230;SC;BIGUACU;6523579;REGIAO 13 FAZENDA;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;ESTRADA GERAL;S/N;FAZENDA;88169899;-27.41173;-48.71852
420230;SC;BIGUACU;6991610;BRAVO 06 SAMU BIGUACU;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA QUINTINO BOCAIUVA;S/N;FUNDOS;88161750;-27.50421;-48.65439
420230;SC;BIGUACU;6007643;REGIAO 04 SAVEIRO;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA JOAO MARTIMILIANO RODRIGUES;235;RIO CAVEIRAS;88160368;-27.50961;-48.64091
420230;SC;BIGUACU;6773419;CENTRO DE ATENCAO PSICOSSOCIAL CAPS BIGUACU;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA SAO JOSE;297;CENTRO;88160156;-27.49706;-48.65138
420230;SC;BIGUACU;6300332;COB CLINICA ODONTOLOGICA BIGUACU;CLINICA ODONTOLOGICA BIGUACU LTDA;05766679000148;;M;RUA CORONEL TEIXEIRA DE OLIVEIRA;58;CENTRO;88160130;-27.49646;-48.65526
420230;SC;BIGUACU;6467075;INSTITUTO DE SAUDE SOCIAL ISS;INSTITUTO DE SAUDE SOCIAL ISS;07864305000190;;M;RUA LEOPOLDO FREIBERGER;520;CENTRO;88160144;-27.49787;-48.64910
420230;SC;BIGUACU;6359582;SECRETARIA MUNICIPAL DE SAUDE DE BIGUACU;FUNDO MUNICIPAL DE SAUDE DE BIGUACU;;82892308000153;M;RUA VEREADOR EMIDIO AMORIM VERISSIMO;114;PRAIA JOAO ROSA;88160290;-27.50402;-48.64460
420230;SC;BIGUACU;6630901;CLINICA UNIAO;CLINICA UNIAO BIGUACU LTDA;10823692000121;;M;PRACA NEREU RAMOS;10;CENTRO;88160116;-27.49550;-48.65433
420230;SC;BIGUACU;6493823;LABORATORIO CONTINENTE;LABORATORIO DE ANALISES CLINICAS CONTINENTE LTDA EPP;81331480000337;;M;RUA FRANCISCO ROBERTO DA SILVA;100;RIO CAVEIRAS;88160286;-27.50545;-48.64683
420230;SC;BIGUACU;6995683;ESPACO MICHELE KOERICH;MICHELE KOERICH ME;14914370000149;;M;RUA PREFEITO LEOPOLDO FREIBERGER;265;CENTRO;88160144;-27.49934;-48.65234
420230;SC;BIGUACU;6621317;CONSULTORIO ODONTOLOGICO DIEGO E LUCIANE;DIEGO PEITER ME;;;M;RUA VEREADOR EMIDIO AMORIM VERISSIMO;26;PRAIA JOAO ROSA;88160290;-27.50463;-48.64473
420230;SC;BIGUACU;6417108;LAILA MARIA MARTINS SALOMAO;LAILA MARIA MARTINS SALOMAO ME;;;M;RUA GETULIO VARGAS;50;CENTRO;88160128;-27.49615;-48.65545
420240;SC;BLUMENAU;6755682;SERVICO DE AVALIACAO EM SAUDE MENTAL SAS;SECRETARIA MUNICIPAL DE SAUDE;;83108357000115;M;RUA URUGUAI;162;PONTA AGUDA;89050060;-26.91812;-49.06358
420240;SC;BLUMENAU;3181251;OFTALMOCENTER;CLINICA OFTALMO CENTER LTDA;03409759000110;;M;MARECHAL FLORIANO PEIXOTO;350;CENTRO;89010500;-26.92441;-49.06496
420240;SC;BLUMENAU;6740502;CLINICA DA PLASTICA BODANESE;CLINICA DA PLASTICA BODANESE LTDA;11815398000130;;M;NEREU RAMOS;463;JARDIM BLUMENAU;89010917;-26.92637;-49.06293
420240;SC;BLUMENAU;3502619;CLINICA DE ONCOLOGIA REICHOW SC LTDA;CLINICA DE ONCOLOGIA REICHOW LTDA;03354642000187;;M;SEBASTIAO CRUZ;90;JARDIM BLUMENAU;89010340;-26.92647;-49.06255
420240;SC;BLUMENAU;3660273;ANGIOKLINIK;ANGIOKLINIK SERVICOS MEDICOS LTDA;05435002000127;;M;FREDERICO GUILHERME BUSCH;54;JARDIM BLUMENAU;89010360;-26.92801;-49.05691
420240;SC;BLUMENAU;6704298;JULIANO OSMAR KUHNEN;JULIANO OSMAR KUHNEN;;;M;RUA RMANDO ODEBRECHT;70;GARCIA;89020400;-26.92775;-49.05599
420240;SC;BLUMENAU;6882625;CLINICA SANTA INES LTDA;CLINICA SANTA INES LTDA;02768435000106;;M;RUA AMADEU DA LUZ;122;CENTRO;89010919;-26.91575;-49.07063
420240;SC;BLUMENAU;6832474;ESF GUSTAVO FROELICH BARROSO;SECRETARIA MUNICIPAL DE SAUDE;;83108357000115;M;RUA JOAO KRAUSE;56;ITOUPAVA CENTRAL;89062290;-26.81960;-49.08548
420240;SC;BLUMENAU;6808301;F2 CLINICA DE ORTODONTIA LTDA;F2 CLINICA DE ORTODONTIA EIRELI;09609477000143;;M;DOUTOR AMADEU DA LUZ;132;CENTRO;89010160;-26.91580;-49.07056
420240;SC;BLUMENAU;5359724;SANDRO LAERCIO REICHOW;SANDRO LAERCIO REICHOW;;;M;RUA SEBASTIAO CRUZ;90;JARDIM BLUMENAU;89010340;-26.92641;-49.06294
420240;SC;BLUMENAU;6823998;ALINE DE MELO MOREIRA LIMA;ALINE DE MELO MOREIRA LIMA;;;M;RUA CORONEL VIDAL RAMOS;01;CENTRO;89010330;-26.92646;-49.06040
420240;SC;BLUMENAU;6754465;KADLETZ ODONTOLOGIA LTDA;KADLETZ ODONTOLOGIA LTDA;13011162000177;;M;PAUL HERING;92;CENTRO;89010050;-26.92097;-49.06534
420240;SC;BLUMENAU;6714757;SAUDE PRO FAMILIA;FUNDACAO DO BEM ESTAR DA FAMILIA BLUMENAUENSE;;07447177000180;M;RUA ITAPIRANGA;368;VELHA;89032230;-26.91439;-49.08647
420240;SC;BLUMENAU;6798667;OTAVIO ROSA SILVEIRA;OTAVIO ROSA SILVEIRA;;;M;RUA XV DE NOVEMBRO;550;CENTRO;89010000;-26.92150;-49.06253
420240;SC;BLUMENAU;6882102;INSTITUTO DE UROLOGIA BLUMENAU LTDA;INSTITUTO UROLOGICO BLUMENAU LTDA ME;10610017000114;;M;FLORIANO PEIXOTO 300;300;CENTRO;89010906;-26.92372;-49.06480
420240;SC;BLUMENAU;6871828;LUIZA HELENA PRADI;LUIZA HELENA PRADI;;;M;RUA 7 DE SETEMBRO;1433;CENTRO;89010200;-26.91866;-49.07017
420240;SC;BLUMENAU;6887139;RODRIGO HERMES VARGAS REBELO;RODRIGO HERMES VARGAS REBELO;;;M;RUA SETE DE SETEMBRO;1433;CENTRO;89010207;-26.91833;-49.07030
420240;SC;BLUMENAU;6889255;CLINICA PROCTOLOGICA CADORE LTDA;CLINICA PROCTOLOGICA CADORE LTDA;73801136000174;;M;HERMANN HERING;208;BOM RETIRO;89010350;-26.92584;-49.06756
420240;SC;BLUMENAU;6953751;CENTRAL DE REGULACAO MEDICA DAS URGENCIAS SAMU BLUMENAU;SECRETARIA DE ESTADO DA SAUDE;;82951245000169;E;ALMIRANTE TAMANDARE;1501;VILA NOVA;89035000;-26.91900;-49.06600
420240;SC;BLUMENAU;7014155;CLINICA ODONTOLOGICA TIEPO SC LTDA;CLINICA ODONTOLOGICA TIEPO LTDA;03732972000169;;M;INGO HERING;20;CENTRO;89010205;-26.92029;-49.06879
420240;SC;BLUMENAU;6882676;SERVICO DE ATENCAO DOMICILIAR;PREFEITURA MUNICIPAL DE BLUMENAU;;83108357000115;M;RUA 02 DE SETEMBRO;1212;ITOUPAVA NORTE;89052001;-26.89632;-49.07167
420240;SC;BLUMENAU;6926932;JK SAUDE;JK SAUDE LTDA;14007472000180;;M;DR ARMANDO ODEBRECHT;70;GARCIA;89020400;-26.92795;-49.05607
420240;SC;BLUMENAU;6903428;LABORATORIO BLUANALISE S S;LABORATORIO BLUANALISE S S;14490451000169;;M;DOIS DE SETEMBRO;1330;ITOUPAVA NORTE;89052000;-26.89736;-49.07248
420540;SC;FLORIANOPOLIS;7094620;ORTHOMED CLINICA;ORTHOMED CLINICA TRAUMATOLOGIA VIDEOARTROSCOPIA ORTOPEDIA SS;07248157000180;;M;RUA DEPUTADO ANTONIO EDU VIEIRA;1414;PANTANAL;88040001;-27.60540;-48.51585
420540;SC;FLORIANOPOLIS;7074980;CLINICA CLARISSA BERTI;CLARISSA BACHA BERTI NUNES;;;M;RODOVIA ADMAR GONZAGA;440;ITACORUBI;88034000;-27.57811;-48.51099
420540;SC;FLORIANOPOLIS;7094531;ATELIE DE PROTESE;PROTESE DENTARIA DESTERRO LTDA;16649560000101;;M;RUA SAO JOSE;283;BALNEARIO;88075310;-27.57999;-48.58288
420200;SC;BALNEARIO CAMBORIU;7136161;UNIDADE ODONTOLOGICA BASICA CENTRAL;UNIDADE ODONTOLOGICA BASICA CENTRAL;;83102285000107;M;RUA CEARA;01;ESTADOS;88339095;-26.99100;-48.63500
420290;SC;BRUSQUE;7137648;DERMAVITA;RENATA PRATA FARMACIA DE MANIPULACAO LTDA ME;97538046000109;;M;ALEXANDRE ATHANASIO GEVAERD;99;CENTRO;88350070;-27.09800;-48.91800
420550;SC;FRAIBURGO;7133545;GAYA ORTOPEDIA E TRAUMATOLOGIA;GAYA ORTOPEDIA E TRAUMATOLOGIA EIRELI ME;17070403000100;;M;AV JOAO MARQUES VIEIRA;848;CENTRO;89580000;-27.02178;-50.92821
421190;SC;PALHOCA;7128088;CONSULTORIO ODONTOLOGICO MAURICIO BRAUN VEIT;MAURICIO BRAUN VEIT;;;M;RUA VEREADOR JACOB KNABBEN DA SILVA;1885;PASSA VINTE;88132015;-27.64500;-48.66800
420420;SC;CHAPECO;7139608;CLINICA DE ODONTOLOGIA FACCIO S S;CLINICA DE ODONTOLOGIA FACCIO S S;15498346000139;;M;RUA CONDA;550;MARIA GORETTI;89801000;-27.11700;-52.61311
420820;SC;ITAJAI;7139705;CARLOS CEZAR BANNACH CALASANS;CARLOS CEZAR BANNACH CALASANS;;;M;RUA INDAIAL;1407;SAO JUDAS;88303303;-26.90800;-48.66200
421280;SC;BALNEARIO PICARRAS;7128266;MARIANGELA SCHMITT BONATO;MARIANGELA SCHMITT BONATO;;;M;AVENIDA EMANOEL PINTO;315;CENTRO;88380000;-26.76581;-48.67217
421690;SC;SAO LOURENCO DO OESTE;7143311;LABORATORIO DE PROTESE DENTARIA TANIA MARI FOSCHIERA;TANIA MARI FOSCHIERA ME;15001507000137;;M;RUA PREFEITO ZENO GERMANO ETGES;725;CENTRO;89990000;-26.35900;-52.85100
420460;SC;CRICIUMA;7159528;CLINICA PESO MENOR;DANIELLE ZEFERINO DA ROCHA;;;M;CORONEL PEDRO BENEDET;505;CENTRO;88801250;-28.67491;-49.36521
420240;SC;BLUMENAU;7162456;AGENCIA DE SAUDE VILA NOVA;UNIMED BLUMENAU COOPERATIVA DE TRABALHO MEDICO;82624776000813;;M;JOINVILLE;946;VILA NOVA;89035200;-26.90257;-49.08771
420430;SC;CONCORDIA;7160615;CLINICA PSICANALITICA JANE MARIA DE MELO BERNARDI EIRELI ME;CLINICA PSICANALITICA JANE MARIA DE MELO BERNARDI EIRELI ME;17048248000125;;M;RUA MARECHAL DEODORO;772;CENTRO;89700003;-27.23376;-52.02628
421660;SC;SAO JOSE;7163673;CLINICA DE VACINAS SAO JOSE;CLINICA DE VACINAS SAO JOSE LTDA;08009399000183;;M;VICTOR MEIRELLES;600;CAMPINAS;88101170;-27.59955;-48.61154
420480;SC;CURITIBANOS;7091257;DRIUSSI SERVICOS MEDICOS S S LTDA;DRIUSSI SERVICOS MEDICOS S S LTDA;15601645000157;;M;AV SALOMAO CARNEIRO DE ALMEIDA;788;CENTRO;89520000;-27.283;-50.584
420370;SC;CANELINHA;7086911;REINALDO LEAL;REINALDO LEAL;;;M;AVENIDA CANTORIO FLORENTINO DA SILVA;1396;CENTRO;88230000;-27.26500;-48.76800
420800;SC;ITA;7086709;BEM ESTAR CLINICA DE FISIOTERAPIA;PREDABON E MEDEIROS CLINICA DE FISIOTERAPIA LTDA;16656354000129;;M;AV TANCREDO NEVES;416;PIONEIROS;89760000;-27.29100;-52.32300
420580;SC;GARUVA;7081472;UNIDADE BASICA PSF CENTRO I;PREFEITURA MUNICIPAL DE GARUVA;;83102848000159;M;RUA JOSE ROMAO FILHO;S/N;JARDIM MARGARIDA;89248000;-26.02700;-48.85500
420290;SC;BRUSQUE;7092113;CLINICA MEDICA RASPINI;CLINICA MEDICA RASPINI LTDA;06892904000155;;M;FELIPE SCHMIDT;172;CENTRO;88350075;-27.09800;-48.91800
420820;SC;ITAJAI;7068654;FRANCIELE ZAGO PEREIRA CONSULTORIO ODONTOLOGICO;FRANCIELE ZAGO PEREIRA CONSULTORIO ODONTOLOGICO LTDA;15050723000172;;M;RUA URUGUAI;521;CENTRO;88302203;-26.90800;-48.66200
420820;SC;ITAJAI;7070330;BUCALCLINIC;BUCALCLINIC SERVICOS ODONTOLOGICOS LTDA;08361444000245;;M;RUA REINALDO SCHMITHAUSEN;2092;CORDEIROS;88310004;-26.91408;-48.66053
420820;SC;ITAJAI;7068247;LUCIANA URIARTE AMPESE;LUCIANA URIARTE AMPESE;;;M;RUA JOAO BAUER;498;CENTRO;88301500;-26.88798;-48.70289
421810;SC;TIMBE DO SUL;7066759;CECONI ANALISES CLINICAS;MARCELO CECONI;08280318000185;;M;RUA PEDRO ZILLI;41;CENTRO;88940000;-28.83000;-49.84700
420540;SC;FLORIANOPOLIS;3809943;DERMO CLINICA;DERMOCLINICA S C LTDA;02047153000110;;M;RUA PRESIDENTE COUTINHO;579;CENTRO;88015231;-27.59081;-48.54721
420540;SC;FLORIANOPOLIS;3809978;INSTITUTO ILHA MEDICINA DO SISTEMA DIGESTIVO;CENTRO MEDICO INTEGRADO S S LTDA;00860864000183;;M;RUA MENINO DEUS;63;CENTRO;88020210;-27.60112;-48.54466
420890;SC;JARAGUA DO SUL;3811352;SCHARLON EHMKE;SCHARLON EHMKE;;;M;RUA MARIO MULLER;40;AMIZADE;89255000;-26.486;-49.067
420820;SC;ITAJAI;3811824;DANIEL DA SILVA ALMEIDA;DANIEL DA SILVA ALMEIDA;;;M;AVENIDA MARCOS KONDER;1111;CENTRO;88301303;-26.91091;-48.65978
420910;SC;JOINVILLE;3812170;GINEMED;GINEMED SC LTDA;03083591000104;;M;RUA BLUMENAU;178;CENTRO;89204250;-26.304;-48.846
420540;SC;FLORIANOPOLIS;3818942;CLINICA INTEGRADA DO OMBRO E AP CIRCULATORIO;CLINICA INTEGRADA DO OMBRO E AP CIRCULATORIO S S;06092592000103;;M;RUA PRESIDENTE COUTINHO;579;CENTRO;88015230;-27.59082;-48.54721
420590;SC;GASPAR;3717798;MIRGON AREND;MIRGON AREND;;;M;RUA DOUGLAS ALEXANDRE;99;CENTRO;89110000;-26.93387;-48.95791
420200;SC;BALNEARIO CAMBORIU;3718395;HOSPITAL UNIMED LITORAL;UNIMED LITORAL COOPERATIVA DE TRABALHO MEDICO LTDA;85377174000392;;M;DO ESTADO;1550;DOS PIONEIROS;88331150;-26.97060;-48.63919
420240;SC;BLUMENAU;3718913;CLARISSA RECK DE BARROS;CLARISSA RECK DE BARROS;;;M;RUA PREFEITO FREDERICO BUSCH JUNIOR;220;GARCIA;89020400;-26.92931;-49.05632
420930;SC;LAGES;3719871;TOMOGRAFIA LAGES LTDA;TOMOGRAFIA LAGES LTDA;72267255000126;;M;BENJAMIN CONSTANT;250;CENTRO;88501100;-27.81679;-50.32760
420540;SC;FLORIANOPOLIS;3723925;USUY CLINICA MEDICA;USUY CLINICA MEDICA LTDA;04004103000180;;M;RUA SEBASTIAO LAURENTINO DA SILVA;126;CORREGO GRANDE;88037400;-27.60201;-48.50454
420540;SC;FLORIANOPOLIS;3723933;UROLOGISTAS ASSOCIADOS;ENDOVIDEO UROLOGISTAS ASSOCIADOS;03886689000191;;M;AV PREF OSMAR CUNHA;415;CENTRO;88015100;-27.59187;-48.55184
420540;SC;FLORIANOPOLIS;3723968;ARTICULACAO CLINICA DE FISIOTERAPIA;ARTICULACAO CLINICA DE FISIOTERAPIA LTDA ME;03053506000157;;M;RUA TENENTE SILVEIRA;713;CENTRO;88010300;-27.59347;-48.55546
420540;SC;FLORIANOPOLIS;3723984;ANGIOCLINICA;ANGIOCLINICA S S;83813626000144;;M;AV PREFEITO OSMAR CUNHA;183;CENTRO;88015100;-27.59425;-48.55158
421580;SC;SAO BENTO DO SUL;3726541;CLINICA DA MULHER;CLINICA DA MULHER;03159640000137;;M;RUA MARECHAL DEODORO;413;CENTRO;89280130;-26.24792;-49.38740
420890;SC;JARAGUA DO SUL;3727017;RENASCER CENTRO DE REABILITACAO FISIOTERAPICA LTDA;RENASCER CENTRO DE REABILITACAO FISIOTERAPICA LTDA;02629417000143;;M;RUA WALTER MARQUARDT;322;VILA NOVA;89259700;-26.50102;-49.08878
420240;SC;BLUMENAU;3727041;ANZANELLO MEIRA LTDA;LISIANE ANZANELLO ONCOLOGIA EIRELI;00734770000168;;M;MARECHAL FLORIANO PEIXOTO;350;CENTRO;89010500;-26.92425;-49.06496
420890;SC;JARAGUA DO SUL;3727416;CENTRO OFTALMOLOGICO DR LUCIANO MAIOCHI PEREIRA LTDA;CENTRO OFTALMOLOGICO DR LUCIANO MAIOCHI PEREIRA LTDA;04313363000138;;M;RUA GUILHERME WEEGE;327;CENTRO;89251610;-26.486;-49.067
421190;SC;PALHOCA;3730824;CORE;CORE CENTRO DE ORTOPEDIA E RABILITACAO SA;05975947000212;;M;JOAO BORN;2132;CENTRO;88130800;-27.64127;-48.65926
420540;SC;FLORIANOPOLIS;3747727;PNEUMOCOR;PNEUMOCOR CLINICA DE DIAG E TERAP PULMONAR;85280659000100;;M;RUA ALVES DE BRITO;141;CENTRO;88015440;-27.58597;-48.54712
420540;SC;FLORIANOPOLIS;3748979;CARMEN ALMEIDA FISIOTERAPIA LTDA;CARMEN ALMEIDA FISIOTERAPIA LTDA;03391097000107;;M;RUA JOAO PIO DUARTE SILVA;204;CORREGO GRANDE;88037000;-27.60088;-48.51467
420540;SC;FLORIANOPOLIS;3752062;CLINICA MEDICA DAGOSTIN;CLINICA MEDICA DAGOSTIN LTDA;07544940000190;;M;RUA FERREIRA LIMA;238;CENTRO;88015420;-27.59021;-48.54361
420380;SC;CANOINHAS;3752542;CLINICA DE FRATURAS CANOINHAS SOCIEDADE CIVIL LTDA;CLINICA DE FRATURAS CANOINHAS SOCIEDADE CIVIL LTDA;83786301000110;;M;RUA FELIPE SCHMIDT;695;CENTRO;89460140;-26.177;-50.39
420420;SC;CHAPECO;7086881;CLINICA MEDICA EFAPI;CLINICA MEDICA GUSTAVO REYES LTDA;11500322000116;;M;R ATILIO FONTANA;2759;EFAPI;89801000;-27.09551;-52.67533
420420;SC;CHAPECO;7086342;CLINICA MEDICA DR MARCELO CARLOS SCOPEL;CLINICA MEDICA DR MARCELO CARLOS SCOPEL S S;10842033000132;;M;AVENIDA PORTO ALEGRE;427;CENTRO;89801000;-27.11826;-52.62724
420420;SC;CHAPECO;7074719;FARMACIA DO CEAF;MUNICIPIO DE CHAPECO;;83021808000182;M;RUA SETE DE SETEMBRO;147;CENTRO;89801000;-27.09995;-52.62295
420820;SC;ITAJAI;6528503;FRANCIELE MARCHEZI MANSARDO;FRANCIELE MARCHEZI MANSARDO;;;M;RUA DOUTOR NEREU RAMOS;146;CENTRO;88301000;-26.90800;-48.66200
420820;SC;ITAJAI;6372325;VIRGINIA BASTOS;VIRGINIA BASTOS;;;M;RUA URUGUAI;880;FAZENDA;88301000;-26.90800;-48.66200
